User-ID,ISBN,Book-Rating
82831,0140301690,7
82831,0787121363,7
82831,0787110833,6
82831,0141301066,10
82831,0399149325,4
82831,1584855185,7
82831,0440220653,8
82841,0821772279,8
82868,0061000027,9
82879,0671755056,5
82893,0553091867,7
82893,0345274318,10
82893,042507160X,9
82893,0345352661,10
82893,0515123366,9
82893,0385504209,10
82893,0880296879,2
82893,067100042X,8
82893,0446391069,10
82893,0671887173,9
82893,0345309979,10
82893,0345369351,10
82893,0785815198,10
82893,0831716991,10
82899,0671027360,9
82901,155874262X,9
82903,0446363162,8
82903,0425136191,10
82917,0684859777,8
82939,0517577186,8
82942,0679444815,5
82942,0375410198,9
82942,0553212923,5
82955,0684845164,8
82955,0743467523,9
82955,0553582747,6
82968,0671463144,5
82974,0446523569,9
83001,0449907155,6
83011,0451524381,8
83041,0140108939,9
83041,0140621407,5
83046,1581342357,4
83046,1893699234,2
83048,1878424173,10
83069,1853260630,6
83084,0671701231,8
83096,9727940854,8
83096,9727800262,7
83096,9727082645,8
83096,8525406511,8
83096,8585427531,9
83096,6726191335,9
83096,972370501X,9
83096,9723706059,8
83096,8571103216,9
83096,9723307847,9
83109,0449217493,7
83109,2764600712,10
83109,2290302155,7
83109,0690001479,6
83109,0440210690,7
83109,0553561278,7
83110,0878577262,4
83110,0064406229,8
83110,0380727994,7
83110,0141301104,10
83113,0330331973,5
83135,0451167538,9
83135,0345370775,8
83152,096268743X,10
83156,0449219550,8
83160,0399123040,5
83166,0743236157,8
83166,0375758623,9
83166,0156027321,8
83178,0380731851,7
83178,0155837885,7
83186,0312287712,8
83186,0375400117,10
83208,0679801146,7
83228,0684853701,6
83235,0452283027,8
83239,1550370243,10
83239,0140111050,8
83239,0345434471,8
83239,1853260169,10
83239,0553576089,7
83252,0316666343,8
83252,037541309X,7
83258,0006742912,7
83275,067089463X,10
83283,0380792648,9
83287,0671509268,10
83287,1558171088,10
83287,0440217520,10
83287,0380712040,10
83287,0399146652,10
83287,0912670096,10
83287,0449003795,10
83287,0380713845,10
83287,0425156249,10
83287,1565048202,3
83287,0743418174,6
83287,038548951X,10
83287,0380718448,9
83287,0380767740,7
83287,0449221504,10
83287,0894803204,10
83287,0553563521,10
83287,0425182908,1
83287,0312263805,10
83287,0962144401,10
83287,0446364193,10
83287,0345407490,6
83287,1855385074,10
83287,0553578316,10
83287,0809242583,10
83303,0446672211,9
83306,0099536609,6
83314,3492235859,10
83314,3492235212,10
83314,3612650025,8
83314,3492232299,7
83323,1582341281,8
83323,031242051,4
83363,0060740450,10
83390,0446365386,10
83406,1580050476,7
83407,0590460560,5
83428,0764504711,10
83431,0140265139,8
83431,0973146915,10
83431,0671027360,10
83431,0752511947,8
83431,0061015725,8
83431,0679743243,8
83431,0802713955,8
83443,0743249372,8
83443,0399150854,10
83443,0399150900,9
83443,0345458915,10
83443,0525947914,9
83443,0399151443,8
83443,0425193993,7
83443,0399150439,10
83457,0786880929,10
83457,0679310495,10
83457,0385314388,10
83457,0440226058,7
83473,0201835959,8
83473,0767907698,9
83496,0671036653,6
83496,0446673579,7
83496,006447108X,9
83496,0758206267,4
83496,0140444173,10
83521,0061051241,6
83529,0385332777,7
83561,0446359408,8
83561,092963408X,6
83589,0806519800,7
83589,0446529184,8
83589,0767901819,5
83589,0399144382,5
83627,207036822X,7
83637,0399141146,8
83637,0684848066,6
83637,0060927569,6
83637,0060928336,9
83637,0062505971,8
83637,0061040282,5
83637,0451626508,5
83637,045120848X,6
83637,0061097152,8
83637,0394499603,9
83637,0385418868,8
83637,0062516833,7
83637,0060195428,7
83637,1580084400,8
83637,0874779952,7
83637,044024093X,8
83637,0425123502,7
83637,1580170358,7
83637,0553580590,6
83637,0061015628,8
83637,055357857X,7
83637,0446387878,8
83637,1883991447,9
83637,0930031741,8
83646,0060008784,6
83646,0385509510,9
83646,0380820692,5
83646,0451176464,7
83646,0060008032,6
83646,0515087491,7
83651,0099435012,6
83661,0099428342,8
83666,0312979460,7
83666,0743418174,10
83671,0892818042,8
83671,9997412958,10
83671,0441363954,10
83671,1585740667,9
83671,0441524389,9
83671,0899661076,9
83671,0441005241,9
83671,0441645763,10
83671,0854561463,9
83671,0345435273,4
83671,0698100506,8
83671,0517691132,7
83671,1884360025,6
83671,0873512197,9
83671,0553578529,8
83671,0854560920,8
83671,0806114630,10
83671,0425053709,9
83671,0441583288,9
83671,0486275434,10
83671,0395924812,9
83671,0425165582,10
83671,0060976845,9
83671,0812567129,8
83671,0553293362,8
83671,0671690221,10
83698,0679452737,7
83698,0684848783,8
83698,155278312X,8
83730,0812902130,7
83736,1400062888,7
83742,0312182953,9
83743,0352312017,6
83743,0140172645,8
83743,1853260738,7
83743,0722511930,6
83743,0752509489,6
83743,1932128018,10
83743,1854312138,6
83743,0600572307,8
83743,0421767405,8
83743,0421765100,8
83754,1576734021,10
83754,068480297X,9
83754,0595100783,7
83754,0440216818,9
83754,0842342516,9
83754,0373871686,10
83761,0739404636,9
83775,0679745203,9
83775,0061009059,5
83775,0553381555,9
83828,0380762765,7
83828,0060930535,9
83842,0393975606,7
83842,9895520182,7
83842,9723815842,10
83879,158827523X,7
83880,3821805609,6
83880,3453036697,6
83880,3453178092,8
83880,3426630338,6
83906,8807812487,5
83906,8843800523,10
83910,8408016245,6
83910,B77801958,7
83910,8408026380,7
83925,8408025120,8
83934,0883659921,7
83946,320.55261.7,10
83950,8806141139,8
83950,8806118277,7
83971,0316769487,10
84008,0740738380,10
84010,8811664888,4
84018,0446517682,7
84021,0140119795,10
84024,0440108268,8
84024,0385729340,9
84024,0425141233,10
84024,0425184323,7
84024,0446611514,8
84024,0446612790,9
84024,0590437593,5
84024,0345306856,3
84071,0671698117,7
84102,0965780066,5
84109,0553348981,9
84109,0099815907,7
84109,038560016X,7
84111,2070513432,5
84111,2277220620,5
84122,8401329132,9
84122,8495179202,10
84122,8425303125,7
84122,8420601489,9
84122,8432055972,7
84126,3453062345,7
84126,3596233704,7
84126,0749324740,5
84126,0590846280,8
84137,0689114036,9
84146,0451170121,8
84146,0002255464,7
84164,0385490992,9
84168,0755107918,7
84173,0312982518,2
84178,0880016728,7
84178,0679772677,7
84198,0440507545,10
84198,0849916895,6
84198,0345404319,10
84198,0345450698,9
84201,044166251X,10
84201,0441006582,10
84201,0312859694,10
84226,0316353299,7
84261,0380730847,10
84308,0226583570,10
84308,0802130119,9
84308,0446609005,8
84337,8850201613,7
84365,3785526687,9
84421,3453864824,5
84423,8485211111,7
84423,8426316387,7
84426,0393964647,8
84427,0425147622,8
84427,0452282152,7
84427,0394800028,9
84433,3442059356,6
84452,0515136379,7
84479,0765300176,8
84479,0671690574,9
84479,0812570944,8
84479,0812509250,9
84479,0671872672,9
84507,0486282694,3
84507,0446608815,7
84521,0752844296,8
84521,0786867647,8
84523,0345404114,7
84523,0609810162,5
84523,0517084791,7
84527,0312195516,9
84537,055337933X,10
84537,0060008946,10
84537,0385722192,8
84553,3423202327,9
84627,0965117065,7
84627,0312280122,9
84627,074321675X,7
84627,0345419081,10
84627,0671767895,7
84639,031285515X,3
84639,0553560123,6
84640,978222136244,9
84665,0440864011,8
84665,0340716002,9
84671,0345328949,7
84671,0717283194,5
84671,0345300742,8
84700,0130220485,8
84708,0807002046,8
84715,0486282112,9
84727,0553142003,7
84727,0449244741,8
84727,0671495003,7
84727,0871136538,7
84727,0394854462,7
84729,0440225442,8
84742,0553096834,4
84742,0312080743,8
84742,0671041908,2
84770,0553374397,5
84770,037344124X,5
84784,01401.77396,8
84795,0743446526,9
84795,0684851911,8
84795,0778320537,9
84795,0446611611,8
84795,0553585681,8
84795,0553803409,8
84795,0316603287,7
84795,0553582526,6
84795,0399151540,10
84820,0486264718,7
84820,0486272737,6
84820,0449149560,8
84820,0486270610,6
84820,0425113892,5
84831,0563207736,9
84831,3780200236,8
84831,3129150900,7
84831,3895080756,9
84831,3937793011,10
84831,3518100491,8
84831,3129222332,8
84831,0743239628,8
84831,3453091744,9
84831,3129741933,8
84831,3763235434,8
84847,0671542141,8
84847,0140013083,8
84847,0099740516,8
84854,0380470764,7
84864,0061030643,8
84866,0385030894,7
84866,0373825013,3
84866,0747538824,6
84866,0192753355,7
84866,188259312X,9
84866,0747569045,9
84866,0552143235,7
84867,3596157323,8
84869,0811824829,10
84869,8466311408,5
84872,080078412X,10
84882,0451184963,7
84882,0375706771,8
84882,0440212561,9
84882,0345424719,7
84882,0345389964,5
84882,0375705171,10
84882,0743422007,8
84882,0451190572,9
84884,0671025570,8
84897,0375706488,5
84897,0151008116,6
84897,0060936789,8
84897,0375752501,7
84897,0385722206,7
84897,038541885X,8
84897,0671776134,5
84897,044991089X,5
84897,0061097101,5
84897,0140113096,7
84900,0446607657,4
84900,042518109X,8
84900,0679425241,7
84900,0679425268,8
84902,1887655174,6
84902,038000772X,7
84910,0345322215,8
84924,0399142991,7
84950,2265058408,8
84950,2290310905,7
84950,2290313033,7
84956,0312984189,4
84988,2290320455,8
84994,2253155306,7
84995,2264017309,7
85015,0449214176,8
85033,0345426037,8
85033,0440234689,8
85033,0451163966,10
85033,0515132039,10
85043,006093817X,7
85043,0375400052,3
85043,0062502182,8
85043,0553582801,8
85043,0399210687,9
85043,0786888083,7
85072,0060558865,9
85093,0385424728,10
85097,0330415557,3
85097,0713718625,5
85097,0141314451,4
85097,1840183713,7
85099,0099740915,7
85112,0811201856,9
85120,0786881852,8
85120,0812523016,7
85127,0399148469,7
85132,0679767851,10
85161,0553107755,9
85213,0553107755,10
85213,0316182540,8
85216,0553565915,10
85240,8804501227,9
85256,0452282829,6
85256,0743237188,8
85256,0684859971,5
85280,0944024181,5
85280,0941423697,5
85280,0517706229,5
85280,0486260984,5
85280,0813517311,5
85280,1566890012,5
85280,0553213938,5
85285,8440675445,4
85287,0895871645,7
85287,0395711797,5
85294,0843119063,10
85294,3891069928,10
85294,3257007086,10
85294,3789122327,10
85297,031285630X,8
85327,184195408X,6
85327,0575600306,8
85333,0142003131,7
85367,0060248025,10
85377,3550063547,8
85409,0156180650,7
85426,059035342X,10
85426,1580628362,8
85426,0374404143,10
85426,0380731479,8
85426,067103992X,7
85426,0064408663,10
85426,0679769560,9
85426,0385335482,6
85426,055326611X,9
85426,1561840599,5
85426,0757301444,6
85431,0091832667,7
85433,3442424623,9
85433,3492238696,8
85433,3442309174,10
85433,3426770784,10
85433,3551722587,8
85433,3257231369,4
85433,3423131292,9
85433,3257225636,4
85433,3770156099,9
85433,0679879269,9
85453,0525247815,7
85453,0671648918,5
85455,0553280147,8
85458,0553272535,8
85502,0446672211,8
85502,0345416260,8
85502,0385323638,9
85502,0840714742,5
85508,0140285563,7
85510,0440213738,10
85510,0523480547,6
85521,088200243810,10
85526,1552977102,8
85526,0140272011,8
85526,0140112049,7
85526,0810934205,10
85526,0385259875,9
85526,0679312064,8
85526,0786881852,8
85526,0771055684,10
85526,0679445358,8
85526,0393316009,10
85526,0807220280,7
85526,0140039589,8
85526,0394533909,9
85526,0785707212,9
85526,0394896211,9
85526,0385259581,9
85526,0300082495,9
85526,1564783219,3
85526,0771058837,10
85526,0771060548,7
85526,0771037163,8
85526,0395194318,8
85526,006092988X,10
85526,155850639X,3
85526,1573229083,5
85526,0771055706,10
85526,0676971741,9
85526,156511826X,6
85526,0394561619,8
85526,055321375X,7
85526,0679310037,9
85526,0316604429,9
85526,1885211066,7
85526,0330352695,7
85526,019282760X,8
85526,039592720X,10
85526,1877856398,8
85534,0440404029,10
85534,0553583956,8
85534,0060185708,8
85554,0393307069,8
85554,0061009059,8
85554,157131010X,7
85554,0609602373,5
85555,0375501347,5
85587,0671008951,9
85587,0312978367,9
85616,0971394202,5
85616,0393323587,8
85620,0061091499,5
85627,0590139479,8
85653,0395488893,9
85656,089471838X,10
85656,0812518055,9
85656,0440241049,7
85656,0399140751,8
85656,0345433351,10
85656,0439164842,9
85656,1584855185,9
85656,0451195345,8
85656,0345316002,9
85656,0060167688,10
85656,0440236576,8
85656,0380710218,8
85656,0061010251,9
85656,067155302X,9
85656,0440402050,9
85656,0451209109,8
85656,0440241111,7
85656,0345362861,9
85656,0765346753,9
85656,3822860867,10
85656,0553575619,8
85656,080411336X,8
85681,0373218397,6
85701,0515130389,5
85701,0380718340,5
85708,0345380371,6
85752,0761122745,6
85757,0312290888,8
85757,080213825X,5
85757,1573221775,7
85757,1568582161,9
85757,1592400876,8
85757,0452282268,6
85757,076791404X,9
85757,0141001917,7
85757,0312305060,9
85757,0312278586,8
85757,031231616X,9
85757,0375725784,9
85757,074353364X,7
85757,0679457313,7
85757,067972575X,8
85757,0380727501,8
85757,0375727132,9
85757,0312312431,8
85757,0375420673,8
85757,0140430962,7
85757,0802713734,8
85760,0446611611,8
85769,9724211142,10
85769,0140285679,9
85769,9726625513,10
85769,9721041025,10
85769,9722900781,10
85769,972290079x,8
85769,9724126552,8
85802,0312144075,9
85806,2253001457,9
85806,2253063339,9
85825,0375400117,8
85833,0449227421,9
85833,0446365505,8
85833,0449219569,9
85851,0451409256,8
85851,0743446496,8
85851,0670880728,7
85872,0060391480,7
85878,887641272,9
85878,6688427279,10
85894,1581840012,6
85905,0345380371,7
85925,0553802747,7
85939,0749391626,5
85939,0140234217,9
85944,019283813X,8
85950,0440220602,5
85962,0770428819,5
85962,0520227352,10
85962,0385258224,8
85962,0060927569,7
85992,0804114986,6
85992,0345370775,9
85992,0440409071,7
85993,1577344987,10
85993,0525944796,8
85993,0375432256,10
85993,0425153975,10
85993,0380718332,10
85993,0380717018,10
85993,0671001132,10
85993,0425181103,7
85993,0399151877,10
85993,0060506679,8
85993,0312290578,10
85993,0312288662,10
85993,0670031372,8
85993,0553584510,10
85999,0671726749,7
85999,0312950586,8
86033,073361096X,7
86033,0915811405,7
86033,1864710527,7
86033,0751304581,5
86033,0316855995,6
86033,0593047982,8
86033,0646065432,4
86033,0755300270,6
86033,0804831327,6
86033,059040024,6
86033,1855019752,7
86033,0970222475,8
86033,0330362925,8
86033,1740511212,9
86033,0790005344,9
86033,0891097937,7
86033,0858359146,6
86033,0140170839,5
86033,0733553338,5
86033,0340771216,7
86033,0747551006,8
86033,0452273315,8
86033,0316909017,7
86033,1863301011,6
86033,0330326643,5
86033,0747270449,6
86033,0646215280,5
86040,2951430515,8
86051,0312976755,8
86072,0449003701,7
86073,0316776963,9
86073,0345368754,5
86076,0671047329,8
86093,0380728842,7
86093,0373250134,8
86100,0812523121,5
86103,34922255926,8
86103,3442722756,4
86103,3442065895,5
86103,3811835157,5
86123,0889951853,6
86136,0425192911,7
86136,0515137162,5
86136,0553294008,5
86136,0515134422,5
86145,0425167356,8
86145,0451166892,7
86145,0441359175,4
86145,0671649280,7
86145,0446403970,7
86145,0451184327,5
86145,0441005616,5
86145,0812534298,5
86145,0812580354,8
86145,0671738275,6
86145,0671027387,6
86145,0451205561,6
86145,0451205480,5
86145,0449146391,8
86145,0812535871,3
86159,0385658117,8
86170,039914675X,7
86189,0385334923,5
86189,0811827623,10
86189,0140266771,8
86189,044100069X,5
86189,0312186886,10
86189,0316666343,8
86189,0441004016,8
86189,0374129983,7
86189,0312421036,8
86189,0393020312,8
86189,0440217563,6
86189,0451192028,6
86189,0440215625,7
86189,015668568X,10
86189,0670821969,8
86189,0898158265,10
86189,0451184718,7
86189,0886773555,9
86189,0440183677,8
86189,0140109064,7
86202,0732257174,5
86202,014100374X,8
86202,0786868716,6
86202,0385722206,7
86202,0385730586,7
86202,034073356x,10
86202,0553280341,7
86202,1400031354,7
86202,0451408888,3
86202,0064471969,8
86219,382897161X,5
86219,3596121477,7
86219,3548255116,7
86231,8879839845,6
86231,8878186716,7
86237,393625009X,10
86239,0330336320,7
86242,9774242335,7
86242,0375421408,5
86242,0553275976,2
86242,0140481753,5
86242,0064460800,5
86242,0345353145,6
86242,0374189870,9
86242,0887482007,8
86242,0156528207,9
86242,0393321320,7
86243,0807282596,8
86243,0886778352,8
86243,0743471520,4
86243,044166251X,6
86243,0312965788,7
86243,0805019367,7
86243,0066212855,8
86243,0679311688,8
86243,0380798328,6
86243,0441206727,5
86243,0749922303,5
86243,0451456602,5
86243,0140099271,8
86243,0380818418,6
86243,0671718177,7
86243,0441005489,7
86247,0425173615,8
86247,0140280103,8
86247,0743452380,6
86263,0439206634,10
86263,0525652337,10
86263,0399219897,10
86276,044922368X,10
86276,0340568895,10
86297,0140276106,10
86302,0425113884,5
86322,0771014945,5
86336,1558531025,8
86336,1893956237,8
86337,3426620979,4
86368,0446611921,9
86368,0425187055,10
86385,0553800949,5
86392,1880418592,10
86392,188896300X,10
86392,0060938455,10
86392,0446603546,8
86392,1401202241,9
86392,0711974594,9
86392,0446670960,9
86392,1401202306,9
86392,0446675385,10
86392,0380807343,10
86408,0060175966,9
86408,0618134786,10
86408,0440127793,10
86408,0440180090,8
86408,0440131480,10
86408,0679758941,10
86408,0440194784,8
86408,0375724400,7
86408,0425130215,8
86408,0066212510,10
86418,0440236673,8
86419,0345428080,6
86419,0451206525,8
86437,0312863551,7
86446,0552102679,5
86446,0099993805,5
86451,0425162788,6
86461,009180986X,8
86462,0553573403,10
86463,0679772677,9
86463,0805417737,8
86472,0399149783,7
86481,0679450408,9
86481,1886371369,6
86481,0310235138,6
86488,1880418568,10
86489,0743203631,7
86489,0425114236,8
86489,0446606251,5
86489,068480087X,3
86535,1551668998,10
86548,0688149596,10
86548,1559723793,10
86548,0060517794,10
86548,0743444035,10
86548,0141180374,10
86548,0671851802,10
86548,1892723026,10
86555,0671525751,8
86555,0743509560,7
86555,0553477706,7
86555,0385507607,10
86576,0061082392,6
86583,3453061187,8
86583,3453195841,8
86583,3548255558,8
86583,3453162218,5
86583,3828972748,6
86607,9501522261,7
86607,8478081712,8
86619,0684839458,8
86635,881711359X,5
86641,0786913673,8
86641,0886772095,10
86641,081253073X,7
86641,0553283723,8
86641,0743456831,6
86641,0446604011,7
86641,0441132448,6
86641,0345406451,9
86641,0671720368,9
86641,0345402944,9
86641,0671721372,9
86680,044023722X,5
86680,0590421980,6
86684,0765344572,4
86692,0062502182,10
86720,0380788632,7
86720,0671027581,5
86720,034539657X,7
86720,0380724065,7
86720,0553579312,7
86720,0743456378,9
86720,0425153088,7
86720,0380818809,9
86720,0553571702,7
86720,0345460359,8
86720,0553582127,7
86720,0380724073,7
86720,0061013463,7
86720,0060502258,6
86720,0553578367,9
86759,0316826200,10
86759,0385729766,8
86767,3442142229,8
86770,0192816756,10
86792,0684189593,7
86792,0380703866,8
86792,0553561227,8
86817,042518000X,9
86817,0671868691,9
86819,1585421065,3
86819,0380820293,9
86835,0312278586,6
86835,038079487X,8
86835,0738200255,9
86835,006016848X,6
86835,0895945177,5
86835,0929371267,9
86835,0767903196,9
86835,0679731725,5
86835,0553250531,5
86835,0446672211,8
86835,0452261848,3
86837,1885171471,6
86838,0671759345,6
86849,0671038184,6
86856,2070388905,8
86873,0749397543,8
86876,3518365525,5
86914,0441878792,10
86931,0375411992,8
86931,0312877404,7
86932,155874262X,6
86947,0804466491,10
86947,0847804585,10
86947,0802774733,10
86947,0023061316,10
86947,0741207362,10
86947,051770434X,10
86947,0823008258,10
86947,0812008804,10
86947,0891347267,10
86947,0806118172,10
86947,0684193612,10
86947,0671420690,10
86947,0877280673,10
86947,0912310731,10
86947,0679455795,10
86947,0553348698,10
86947,0292720254,10
86947,0030494702,10
86947,0878918930,10
86959,0312890044,10
86959,0345350499,10
86965,044020562X,8
86965,1878424114,10
86965,0060675322,10
86969,0446667900,9
86969,0440234743,8
86969,0743235355,7
87002,044651862X,8
87028,3257228910,7
87036,3423105518,10
87037,0373032773,5
87051,0671737864,10
87051,0684850311,8
87051,0743211375,7
87051,0345459202,10
87066,9546071234,10
87072,0679734775,8
87093,0804106304,8
87095,1558743669,7
87103,0743235150,10
87108,0743411331,6
87108,1878448900,10
87114,0517250535,9
87129,0446391301,8
87129,0060935863,3
87129,1558852832,9
87132,8466301534,8
87141,0451210557,9
87141,1558171576,8
87141,0671042750,8
87141,0679773738,8
87141,1565925424,8
87141,1565924908,7
87141,0842332278,8
87141,0425170349,9
87141,0517682362,7
87141,038529929X,8
87141,0782126057,8
87141,039914241X,8
87141,1565921046,8
87141,0873374339,8
87141,0670859508,7
87141,0843137827,7
87141,1874061017,7
87141,0782118453,8
87141,1565926412,9
87141,0471138983,7
87141,0345460677,7
87141,155615660X,8
87141,0316115894,9
87141,1572316381,8
87141,060960595X,10
87141,1568304706,7
87141,0945774109,8
87141,1572313439,8
87141,1565922220,9
87141,0899683290,8
87141,0385319460,8
87141,0425158594,8
87141,0671542842,8
87141,1565921879,8
87141,1558510109,8
87141,0761528989,8
87141,0836220986,9
87141,0061044490,8
87141,1565925653,8
87141,0877950407,8
87141,0446603961,8
87141,087341778X,8
87141,048627263X,9
87141,0672310120,8
87141,0671467727,8
87141,0425075036,7
87141,1565922573,8
87141,0385472951,8
87141,1565923928,8
87141,0380786699,9
87141,0596001959,8
87141,0393063747,8
87141,0688166385,8
87141,0385421982,8
87141,0312953453,8
87141,0425154548,8
87141,0446605409,8
87141,1578261066,7
87141,0782123414,6
87141,0517388065,8
87141,0425174018,7
87141,1565924215,6
87141,1565922867,7
87141,0672225158,7
87141,0812509641,8
87141,0156026988,7
87141,0201354438,7
87141,0671749013,7
87141,0671026682,8
87141,0312966393,8
87141,0515084905,7
87141,0451184262,8
87141,0783881908,8
87141,0671726714,7
87141,1565924347,8
87141,0380730081,8
87141,0395502209,8
87141,0761518118,8
87141,0806510609,7
87141,1565922182,8
87141,1565920902,9
87141,1887140085,7
87141,1565920988,8
87141,0072130903,8
87141,1565920317,6
87141,0446514330,8
87141,156592214X,8
87144,043905871,7
87147,1557500169,10
87155,0060502258,10
87155,0425176932,10
87164,1853261025,6
87173,0553802453,6
87207,8482670174,5
87208,0553560980,6
87246,844931089X,6
87257,0345326490,5
87257,1574888498,6
87302,1569245134,10
87333,0708882862,4
87346,0679755330,7
87351,055358099X,2
87351,0345361792,8
87386,0140271589,7
87387,0786916095,10
87387,0786915749,10
87388,3596258669,8
87388,3482566461,1
87397,0142003891,8
87400,0140112049,9
87400,0771099886,8
87401,1552091244,10
87401,0471409766,8
87401,0679732764,8
87449,038072362X,6
87452,1551663171,10
87455,3404125010,9
87455,3453313488,7
87491,0373221304,10
87531,0312857896,6
87540,0375420827,6
87540,0374146837,7
87540,0385482515,8
87540,0425190447,10
87540,0802713076,7
87540,0385495536,5
87540,0380715430,6
87540,031287846X,6
87540,0374204772,8
87540,0679454454,8
87540,1573222259,7
87549,0380762587,7
87549,0671880608,5
87549,0743403622,8
87549,0373162553,5
87549,1551668432,9
87549,0821743805,5
87555,0618002235,10
87555,0060938455,10
87555,0060392452,10
87555,0062502182,7
87555,0525947647,10
87555,1564580458,3
87555,0743223527,7
87555,0809101742,10
87555,0679756515,9
87555,0943914795,8
87555,0345350685,10
87555,1885535104,10
87555,0553206966,5
87555,0811824233,7
87555,0942299795,8
87555,1559390476,10
87555,0307108023,10
87555,0385492162,10
87555,0743214781,10
87555,0486401588,5
87555,0671532766,8
87555,0762711167,9
87555,0452254264,10
87555,0743255712,9
87555,0618334661,8
87555,1593760000,10
87555,0877739803,8
87555,0375701214,10
87555,0553274325,10
87555,0156444453,9
87574,1874597421,7
87574,0330282565,5
87579,0399144463,7
87595,847530074X,8
87595,8420466646,6
87600,3453370112,7
87600,3492260136,6
87600,3492107044,8
87600,3453046714,6
87600,3870246057,9
87607,0803261705,5
87610,0385503822,8
87617,2070403343,8
87627,0394555082,7
87652,0446612138,8
87652,0553493981,6
87657,0747525706,6
87662,0399146687,7
87665,0812580109,8
87679,030702105X,9
87688,0312988249,3
87688,0553803077,4
87688,0451207548,2
87688,0060527234,7
87688,0446611239,5
87690,1558532609,5
87690,1561483176,10
87705,8806143042,9
87707,0446611239,8
87707,2264013567,6
87707,0802117384,7
87707,0553580515,8
87707,2253001457,8
87707,2846260338,6
87707,2070728501,7
87707,2253933546,6
87712,0099286424,6
87712,0440403278,10
87712,0316910333,7
87712,0874066751,6
87712,0590415069,7
87712,0671021001,9
87712,0375756981,10
87712,0440983568,9
87712,055357115X,8
87712,0440224837,8
87729,9500723549,7
87729,0670874051,8
87729,0091842050,10
87760,0786890436,10
87776,8472238962,10
87776,8495776197,3
87776,8484504085,5
87820,0440200989,6
87820,0380717018,7
87820,0515115649,7
87846,0312275633,4
87859,0345418271,6
87901,080504891X,10
87906,0448089327,7
87906,0345417623,8
87911,0374386137,5
87911,0374435251,6
87911,0670532576,5
87911,0152163050,9
87911,0152020802,8
87911,0440467012,6
87911,0553296981,7
87929,0679785892,8
87929,0786880708,9
87929,0226500578,8
87929,0895779250,5
87929,0553226347,5
87929,0712610847,6
87938,0425119653,6
87938,061815082X,9
87938,0060085452,6
87938,0345422392,8
87938,0440238145,7
87938,0440241413,7
87938,059035342X,8
87938,006447108X,8
87938,0142501913,5
87938,0613325419,5
87948,0425147622,8
87948,0553577239,7
87949,0553579983,10
87949,0345384350,10
87949,0804110972,8
87949,0020812108,8
87949,006109286X,10
87949,0842332278,10
87954,055357292X,7
87954,051510566X,5
87956,0517549441,7
87964,0440220467,5
87964,0764225111,5
87964,155874262X,5
87964,0375420630,5
87964,0804119228,5
87964,0440918146,7
87964,0440219078,8
87964,038071986X,5
87964,0553579983,5
87964,0316140716,5
87964,0440405483,5
87964,0345391055,5
87964,0679733973,9
87964,0380726238,9
87974,0895265044,4
87974,0595089844,7
87974,0671009834,8
88000,9721027545,8
88000,9725612329,10
88000,9725610660,10
88006,080411918X,9
88006,0440234743,4
88006,1551669498,1
88012,0373483694,7
88012,0449148041,7
88021,888645676X,5
88053,0446525685,6
88062,2266122126,8
88066,093279601X,7
88066,1853262412,10
88066,0072414286,10
88098,0440498058,10
88099,9500419203,7
88099,9500718863,9
88109,074325998X,6
88109,1400060737,6
88111,0590479083,8
88116,0375506039,7
88118,0671888587,8
88122,0399501487,10
88122,0425109720,10
88122,0394541545,10
88122,0394508246,10
88146,044021145X,10
88170,0515094978,6
88175,884525433X,6
88175,8806142100,8
88187,0671769944,6
88187,0671003755,9
88187,0449149986,4
88204,8804414642,5
88212,1853260789,3
88229,1560242876,10
88229,1896998089,9
88229,0140081135,10
88229,0896583856,9
88229,039951872X,10
88229,0894809946,10
88229,0312439867,10
88232,11238356,7
88232,8887432260,6
88232,8804508272,6
88232,8845240630,2
88232,8845914356,6
88232,888743204X,6
88232,8807808161,7
88232,884036918X,5
88248,086547642X,5
88248,0385720106,5
88248,0375412557,10
88248,0380728273,8
88254,03453674640,3
88254,01400.87184,3
88275,0749300035,5
88278,04251733585,8
88283,0156421356,7
88283,3423078596,8
88283,0689840373,9
88283,0440229499,10
88283,014009301X,7
88283,0553214497,8
88283,0440213525,7
88283,0811214044,9
88283,0802136303,7
88283,0689817851,9
88283,0140298479,10
88283,044021212X,5
88283,3596152771,10
88283,0385483503,8
88283,0743411412,8
88283,0060296410,10
88283,0877799067,9
88283,0064472795,8
88283,0440945151,7
88283,0140236791,10
88283,0375702172,8
88283,0142437174,8
88283,0698115899,10
88283,0671776134,8
88288,1892327287,5
88288,0140119000,10
88288,0684835096,9
88288,067972026X,10
88288,0892964456,10
88288,0767905997,7
88288,0375506098,8
88299,0671027123,3
88299,1559029838,5
88299,0893753580,1
88320,0394829174,8
88326,0060930187,3
88330,0446672211,8
88330,0062504665,8
88330,0873958829,5
88330,0140259112,7
88330,0385474547,8
88330,0804815666,7
88352,0140274316,8
88352,0552996009,8
88352,0099428385,6
88389,0380423901,8
88389,0316781142,8
88389,044651862X,8
88389,0375703063,6
88402,0440226562,9
88412,0679430881,9
88412,0451524497,10
88412,0142000205,5
88412,0671434225,10
88412,014043223X,10
88412,0385491077,9
88412,0140049975,10
88416,0385247737,9
88416,0553107755,5
